date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,product_category,age,gender,income_bracket,delivery_time_days,stock_level,total_weighted_landing_price
24-12-2023,Hyderabad,5786012,888228,64861,7,173.91,167.16,533116,Clothing,59,Female,Middle,6,11,2324.6
15-11-2023,Bengaluru,7745202,582469,56339,2,862.78,184.2,115526,Books,57,Blanks,Middle,6,991,3595.41
11-04-2025,Mumbai,1178988,295836,74644,2,483.61,100.49,928618,Electronics,31,Female,Middle,4,186,4806.17
08-06-2024,Hyderabad,2838409,738894,21581,3,104.51,93.4,116446,Books,67,Male,High,3,492,1611.6
22-02-2024,Chennai,6959700,959289,95616,8,697.33,20.79,191440,Home,67,Blanks,High,5,263,2087.36
16-10-2024,Hyderabad,2858735,714803,41718,8,343.26,62.8,427516,Home,25,Blanks,Middle,7,624,262.9
22-05-2024,Kolkata,3786842,307424,22776,6,167.71,53.81,821934,Clothing,32,Male,High,4,723,3919.69
06-01-2025,Chennai,7710801,626970,44522,8,687.59,87.53,272793,Books,43,Male,Low,6,461,3409.37
18-10-2024,Delhi,1610786,932034,98832,7,292.96,8.47,465657,Books,55,Male,High,6,147,1791.54
25-04-2025,Chennai,8466680,739276,37646,9,87.48,154.39,164713,Electronics,40,Male,Low,5,80,3746.43
05-09-2024,Kolkata,5490913,739375,19011,5,863.55,39.02,510720,Books,66,Female,Middle,9,28,263.89
22-05-2024,Hyderabad,7858055,614367,47747,2,802.01,40.51,183581,Grocery,69,Blanks,Low,9,606,4125.84
12-04-2025,Hyderabad,4204906,890528,54200,2,501.55,156.55,125058,Books,32,Male,Low,3,408,1833.76
31-07-2023,Chennai,5772702,276046,33401,3,702.34,121.74,545868,Grocery,60,Male,High,4,703,989.18
28-04-2024,Chennai,5216496,307346,81982,2,439.02,25.11,295239,Electronics,48,Female,High,9,786,1441.31
21-02-2025,Mumbai,7017585,420983,92255,5,448.24,11.98,653113,Grocery,36,Blanks,Middle,9,393,3729.09
18-11-2024,Bengaluru,6021544,603896,32158,8,837.04,121.24,407741,Electronics,34,Blanks,Low,2,759,4239.75
15-07-2024,Bengaluru,3066182,182508,96216,5,545.13,166.79,728910,Grocery,35,Blanks,Low,6,557,2817.92
12-02-2025,Chennai,8924580,162629,56305,2,812.19,16.34,409915,Home,69,Blanks,Middle,5,410,3709.46
09-03-2024,Bengaluru,7256469,679113,46094,3,651.91,149.77,824220,Home,48,Blanks,High,3,527,4827.04
29-11-2024,Mumbai,8807108,486053,87926,6,98.87,53.13,147735,Books,54,Female,High,1,382,101.56
23-08-2023,Kolkata,3096037,282246,12105,7,548.47,164.99,834837,Grocery,23,Blanks,Middle,2,632,1739.71
16-02-2025,Mumbai,6413214,716017,78264,7,951.71,26.24,194538,Electronics,52,Male,Middle,2,480,2779.27
29-02-2024,Bengaluru,6238116,132841,16810,3,748.58,51.11,928332,Grocery,29,Female,High,7,818,2434.12
06-01-2025,Delhi,6256292,690482,28297,4,729.37,152.15,744126,Electronics,38,Male,High,8,942,352.93
03-01-2025,Kolkata,9485664,421619,16168,9,223.92,51.26,394840,Grocery,60,Blanks,High,4,56,3696.75
20-06-2024,Delhi,5008217,694092,72611,8,698.06,180.15,730107,Electronics,44,Blanks,High,5,350,3947.09
10-11-2024,Delhi,3423285,185307,88364,7,298.55,98.57,711272,Electronics,61,Male,High,1,880,689.15
21-10-2024,Bengaluru,5247980,191809,15241,7,63.06,173.8,649548,Grocery,24,Male,Low,7,266,1667.06
19-07-2023,Bengaluru,8809781,456319,16520,7,160.14,53.61,645782,Electronics,38,Blanks,Middle,3,998,557.81
19-08-2024,Mumbai,3585439,162185,51903,6,501.76,178.96,340596,Books,23,Blanks,High,6,955,940.86
20-03-2025,Chennai,5711599,589997,77994,4,557.92,118.42,205924,Electronics,54,Male,Middle,7,486,2486.68
02-09-2024,Mumbai,1535878,892712,98023,9,94.82,180.06,792348,Electronics,45,Blanks,High,3,277,994.34
12-07-2023,Kolkata,3352084,762292,26738,2,385,2.38,265508,Grocery,22,Male,Low,7,354,1607.31
11-08-2024,Mumbai,4244073,187904,10387,5,535.16,113,347687,Home,45,Female,Middle,1,897,423.33
16-10-2024,Delhi,8036893,110814,74222,2,480.28,78.41,849599,Home,57,Male,Low,5,467,2281.24
16-11-2023,Delhi,3028380,839517,63800,5,831.58,83.77,915327,Clothing,40,Male,High,9,322,2907.58
23-08-2024,Bengaluru,9533366,796477,50726,6,249.39,195.23,638728,Grocery,42,Male,High,2,915,1331.68
28-09-2023,Mumbai,7517320,737293,46580,2,622.39,114.22,865638,Clothing,38,Female,High,9,491,4509.39
12-02-2025,Chennai,4895145,372569,37637,6,454.75,183.19,655998,Home,30,Male,Middle,6,218,2662.74
19-12-2023,Mumbai,2735994,155298,45997,9,982.21,142.37,133086,Electronics,26,Male,Low,3,67,2940.19
06-11-2023,Delhi,1587316,949274,49471,1,247.94,59.77,358178,Electronics,46,Blanks,Middle,8,634,4473.66
02-03-2025,Delhi,2636939,671332,58755,3,236.51,108.47,300714,Books,24,Blanks,High,3,521,574.71
03-01-2025,Bengaluru,6391398,330793,16159,4,992.59,88.44,570453,Electronics,64,Blanks,Middle,6,128,2798.57
11-02-2024,Chennai,6508885,263952,80318,4,950.44,170.23,586429,Electronics,57,Male,Middle,6,408,2717.04
29-11-2024,Hyderabad,5629032,803026,42683,8,431.88,189.54,166766,Electronics,21,Blanks,Middle,1,149,2062.47
13-01-2024,Bengaluru,7750491,295254,10841,8,592.33,118.28,441580,Grocery,37,Male,Middle,8,741,1213.38
05-12-2023,Delhi,2955612,531441,21663,4,184.35,132.12,716038,Electronics,25,Blanks,Middle,9,262,4575.02
01-09-2023,Chennai,9599537,363949,73070,2,368.99,27.23,417273,Grocery,28,Male,High,1,13,1173.07
18-12-2023,Kolkata,4912014,649746,62010,6,883.83,38.42,995079,Books,35,Female,High,4,404,1435.82
09-11-2024,Delhi,7791872,218546,47042,2,459.26,87.3,498408,Home,50,Female,Low,8,438,731.9
03-09-2024,Mumbai,4115992,844093,28855,8,483.7,99.38,847607,Grocery,61,Male,Low,5,533,3894.73
29-07-2023,Mumbai,8307012,143874,72883,2,904.23,52.8,667727,Home,68,Female,Middle,4,250,3572.84
16-04-2024,Kolkata,5923935,412909,17435,4,901.32,194.35,743910,Clothing,62,Blanks,Low,7,552,4402.24
07-07-2024,Chennai,9253631,448965,46303,6,208.86,17.97,653305,Books,49,Blanks,High,5,137,4803.86
25-06-2024,Kolkata,9638525,138404,82026,4,713.31,111.47,748315,Electronics,30,Blanks,High,4,38,1386.59
19-01-2024,Bengaluru,9556958,958054,33149,5,582.37,148.33,534549,Home,42,Blanks,Middle,5,327,328.64
16-07-2024,Kolkata,6611561,628265,88966,7,966.19,198.52,914654,Electronics,40,Blanks,Low,6,83,1494.69
05-02-2025,Chennai,1319468,330755,23478,9,185.49,47.28,843615,Clothing,56,Blanks,Low,1,864,1418.62
05-06-2024,Hyderabad,8014905,378544,79944,3,867.65,85.18,197807,Grocery,54,Male,Middle,7,157,3710.1
08-11-2024,Bengaluru,8347207,729059,70238,9,71.71,36.8,896759,Home,31,Blanks,Low,9,440,2501.27
21-11-2024,Hyderabad,4875081,421401,86114,9,964.88,182.98,575738,Clothing,22,Blanks,Middle,4,990,196.37
26-11-2023,Mumbai,5688157,365228,72543,4,893.13,178.04,198691,Electronics,23,Female,Low,5,59,273.97
14-01-2025,Bengaluru,9545800,949611,11046,1,800.07,197.46,813759,Electronics,25,Blanks,High,5,86,4953.51
21-01-2024,Kolkata,7737829,771084,91113,3,191.94,90.56,788472,Books,59,Male,Middle,8,564,2289.32
13-03-2025,Chennai,5502420,480807,58104,2,386.45,38.5,274779,Grocery,62,Male,Low,9,215,3523.78
04-07-2024,Hyderabad,9990468,625472,63365,9,467.37,162.57,889076,Grocery,26,Male,Middle,8,575,1735.04
14-04-2025,Bengaluru,6506497,717375,47227,2,989.38,22.67,707694,Grocery,63,Female,High,3,746,1210.34
19-09-2023,Chennai,5675577,303352,51464,3,714.51,3,146227,Grocery,22,Blanks,High,6,616,2575.35
15-06-2024,Kolkata,6766156,112929,98353,1,717.87,42.45,798576,Home,18,Male,Low,5,904,4038.98
10-10-2023,Hyderabad,1893291,740475,16781,2,252.73,82.23,683766,Grocery,29,Female,High,8,936,3153.8
25-12-2024,Delhi,2142541,599892,61801,9,732.51,117.27,484983,Home,50,Blanks,Low,2,946,724.55
11-06-2024,Delhi,8815351,926354,95200,9,853.33,100.45,829893,Grocery,20,Male,High,8,786,3109.08
04-10-2024,Delhi,2589979,397227,69562,3,837.12,99.19,941231,Books,22,Female,High,8,929,1927.37
13-08-2023,Mumbai,7978736,280783,26761,1,89.63,52.67,105235,Clothing,56,Female,Middle,9,173,2638.35
16-11-2023,Delhi,9869213,401093,77109,2,794.94,27.14,623575,Books,29,Female,High,7,152,583.42
10-05-2024,Chennai,3995956,385105,43423,,248.03,150.86,694934,Grocery,21,Female,High,6,102,178.39
22-11-2024,Chennai,4158841,303954,40868,4,878.36,32.76,534951,Home,68,Male,High,5,837,3445.23
02-11-2023,Chennai,8572612,463651,12204,7,489.71,135.76,699873,Books,69,Female,Middle,7,641,4798.45
09-08-2024,Kolkata,9715045,394238,94150,5,209.8,107.24,115261,Electronics,46,Male,Low,2,469,901.66
26-03-2025,Bengaluru,3681644,934400,27335,8,924.16,130.82,980346,Grocery,69,Female,Middle,7,307,981
22-07-2024,Mumbai,2889431,467294,38572,2,836.86,125.25,431872,Home,21,Blanks,Low,4,871,4281.94
26-07-2023,Delhi,3729487,151364,63338,1,95.57,41.47,840515,Electronics,53,Blanks,High,1,653,103.65
21-07-2024,Bengaluru,1284367,119613,82773,1,551.95,68.61,214898,Home,60,Female,Low,7,125,3662.32
28-02-2024,Hyderabad,7444895,417612,59592,4,218.3,143.54,703338,Electronics,47,Female,Low,7,79,1327.59
16-12-2023,Mumbai,9168308,780895,55114,4,705.54,160.29,773835,Books,49,Blanks,Middle,9,307,2532.47
27-11-2024,Mumbai,3449664,586144,31811,1,425.09,126.46,692293,Electronics,64,Female,Middle,8,728,585.52
12-06-2024,Bengaluru,7173819,698306,27307,5,78.67,33.4,371496,Books,33,Blanks,Middle,3,387,4128.87
20-03-2025,Mumbai,8043710,161242,42809,8,770.19,171.8,590697,Home,38,Male,Middle,8,857,4912.71
02-12-2024,Kolkata,2825948,998851,94461,7,630.75,70.2,732025,Clothing,64,Blanks,High,5,117,1320.54
31-03-2025,Mumbai,9385164,523145,35484,4,80.87,58.22,390802,Books,44,Male,Low,3,292,2334.45
17-01-2025,Bengaluru,8329076,352266,15183,3,715.33,25.85,634779,Grocery,49,Blanks,High,2,623,1487.95
21-02-2024,Chennai,4004125,771892,95303,8,576.12,102.5,853405,Clothing,51,Male,High,5,450,3112.53
10-11-2024,Chennai,6745110,527864,26202,4,151.56,167.49,839303,Books,41,Male,Middle,8,684,593.95
01-06-2024,Delhi,6337879,823695,23464,7,623.89,193.18,314105,Books,29,Blanks,Middle,5,331,1782.89
03-02-2025,Mumbai,4334110,281851,98365,9,682.57,175.92,964347,Electronics,42,Male,Low,4,617,4923.63
12-04-2025,Delhi,8237672,623009,28835,8,852.2,152.51,830560,Books,43,Blanks,High,5,26,1291.98
22-11-2024,Delhi,6409046,735454,37803,3,298.56,61.59,540287,Clothing,60,Male,High,3,918,282.99
20-10-2023,Delhi,4050452,760141,33769,5,271.06,79.34,512818,Home,55,Male,Low,6,34,2098.61
21-01-2025,Delhi,7834665,367274,80854,8,166.16,162.53,731664,Grocery,53,Male,High,9,147,2285.29
23-12-2023,Chennai,9117392,292758,38298,9,803.85,94.61,483870,Home,18,Blanks,Low,4,361,3848.56
15-07-2023,Delhi,5259783,783490,42915,2,251.63,62.35,985351,Books,44,Female,High,6,313,4577.08
14-10-2024,Chennai,3585848,795199,54835,3,418.16,3.46,132919,Electronics,45,Female,Low,3,370,3450.25
28-08-2023,Kolkata,5981886,128851,85818,6,300.51,43.33,234750,Electronics,66,Female,High,3,168,3968.78
06-03-2024,Chennai,4609059,179873,42157,2,358.58,66.25,909536,Books,32,Female,Middle,5,110,3576.33
27-08-2024,Hyderabad,5313838,947274,89644,6,864.35,84.3,665914,Clothing,57,Male,High,3,661,302.92
13-12-2023,Bengaluru,9717877,365992,93613,7,589.22,32.82,350022,Books,63,Male,Low,7,58,2089.72
13-10-2023,Kolkata,3561420,910103,68707,2,759.29,64.53,271506,Home,39,Blanks,Low,7,771,845.53
02-08-2024,Delhi,2950053,419852,69068,3,638.86,195.12,871614,Home,22,Blanks,High,6,267,2824.24
10-12-2023,Hyderabad,8258528,114294,12536,1,415.85,112.02,665518,Home,64,Blanks,Low,8,352,3309.81
25-08-2023,Chennai,8921549,393169,88469,5,463.06,74.08,532594,Books,33,Female,High,6,902,1910.58
25-04-2024,Hyderabad,8373891,104537,12497,7,444.35,91.31,870785,Home,59,Male,Middle,2,606,4518.78
21-03-2025,Kolkata,6084266,468448,86381,2,369.26,59.1,784481,Grocery,19,Female,Middle,3,637,4306.17
26-02-2024,Kolkata,4948214,785568,46813,6,123.09,82.15,144846,Home,24,Male,High,6,659,4479.92
10-03-2025,Chennai,3256787,204358,54997,3,913.02,8.66,575106,Home,31,Male,Middle,8,904,3386.48
30-10-2024,Chennai,9700464,484534,98168,2,194.09,103.51,442797,Home,53,Female,Middle,1,37,3287.47
20-12-2023,Mumbai,4789636,198155,20467,8,587.3,168.15,242736,Electronics,69,Female,High,9,239,2899.35
16-06-2024,Chennai,1094281,966188,99594,1,937.9,138.87,105293,Home,66,Male,Middle,2,725,1552.66
01-10-2023,Bengaluru,3971001,196301,30471,6,495.79,75.69,692935,Home,55,Female,Low,5,270,1152.41
01-07-2023,Hyderabad,4485607,165786,42070,9,835.05,199.06,730208,Grocery,35,Male,Middle,6,915,3023.93
10-06-2024,Delhi,4129957,493346,76311,4,430.05,128.01,753188,Grocery,32,Female,Low,1,1,4328.21
13-09-2024,Bengaluru,9316879,980826,50046,1,834.23,19.79,964519,Grocery,54,Male,Middle,7,275,4078.23
05-07-2023,Bengaluru,2999595,359741,59171,3,524.84,183.84,966987,Home,69,Male,High,2,929,4311.31
26-07-2024,Chennai,1938343,880737,33818,8,618.21,162.68,461795,Clothing,66,Male,Middle,4,828,3742.28
27-09-2024,Hyderabad,3382167,728047,76141,4,69.48,84.64,491562,Electronics,65,Blanks,Low,4,447,3450.93
15-06-2024,Chennai,3544004,815060,74193,4,332.98,66.08,832276,Grocery,59,Blanks,Low,5,894,3071.19
05-09-2023,Delhi,1957495,328782,25703,5,63.54,2.99,946855,Clothing,43,Blanks,High,4,527,4595.7
27-12-2023,Hyderabad,9971911,540085,87139,6,95.63,78.17,845316,Books,26,Male,High,3,158,1919.96
19-06-2024,Delhi,1415713,838534,43281,6,845.8,95.74,765625,Electronics,62,Male,Low,1,830,2335.16
26-11-2024,Kolkata,4505539,676832,79923,3,789.64,17.56,294221,Grocery,48,Male,Middle,7,666,3797.49
13-10-2023,Bengaluru,4795256,448932,28618,7,264.13,78.41,686023,Home,31,Male,High,5,823,1553.12
15-09-2023,Kolkata,1763160,415985,89806,8,915.99,52.15,928089,Electronics,19,Blanks,Low,3,700,4498.96
18-12-2023,Hyderabad,2992395,182150,50142,3,216.48,117.67,463371,Home,22,Male,High,9,371,1949.47
26-08-2023,Hyderabad,7767372,534975,99181,3,357.97,62.79,551079,Books,61,Male,High,8,269,2368.66
17-09-2024,Bengaluru,3402924,753979,94587,5,770.3,100.98,246902,Grocery,35,Male,High,1,372,1504.2
24-07-2023,Delhi,2794503,329951,84186,9,354.57,29.97,242392,Home,44,Blanks,Middle,2,52,3218.17
01-08-2024,Chennai,9971172,791993,66459,8,547.33,67.64,809843,Books,60,Male,Low,5,523,1733.97
18-07-2023,Chennai,9605750,965929,74885,4,733.48,87.1,966196,Electronics,30,Male,Middle,5,584,1873.46
17-01-2025,Chennai,2856207,636810,56283,2,50.03,164.51,471135,Books,36,Female,Middle,8,501,1840.52
25-08-2024,Bengaluru,3286539,714008,89481,2,388.73,195.58,269146,Grocery,64,Male,High,3,91,4004.21
15-11-2023,Bengaluru,8889257,260883,17051,2,185.61,67.3,408624,Clothing,34,Male,High,5,302,4888.7
09-06-2024,Delhi,5024617,407257,62396,4,556.03,179.88,437363,Electronics,40,Blanks,High,6,452,1290.01
04-03-2025,Mumbai,8837348,297912,62205,8,240.31,124.99,483290,Home,65,Female,Low,9,995,3106.97
18-09-2024,Chennai,7688939,963445,64638,1,928.86,77.44,592741,Electronics,37,Male,Middle,4,203,1339.79
22-08-2023,Hyderabad,9338996,729243,23674,5,194.62,138.63,586954,Clothing,28,Male,Low,1,775,3837
14-08-2023,Mumbai,3952234,956067,54180,8,703.46,142.97,832143,Grocery,33,Male,Middle,3,475,4256.73
04-01-2025,Hyderabad,5847991,369645,17349,2,855.33,18.67,896103,Clothing,25,Male,Middle,5,422,3181.51
05-09-2023,Kolkata,3687094,981133,45943,6,184.15,199.06,469067,Electronics,34,Male,Low,7,634,2259.65
21-12-2024,Delhi,3295851,219946,47107,3,371.12,53.76,631121,Home,21,Blanks,Middle,4,835,2523.36
06-07-2024,Chennai,9277308,183136,22805,7,835.58,161.3,352595,Books,43,Blanks,High,7,50,3927.54
24-03-2024,Chennai,4193545,313161,51032,8,349.2,26.16,922942,Grocery,20,Female,High,6,320,4826.25
13-08-2023,Hyderabad,5069679,524542,82004,7,710.64,104.01,880731,Clothing,65,Blanks,High,2,725,1293.46
16-12-2024,Chennai,3089725,468061,13606,5,937.19,129.62,584909,Grocery,54,Female,High,3,430,3257.14
16-08-2024,Mumbai,6527893,770280,45598,8,480.58,166.49,841368,Books,20,Male,Middle,5,444,3767.09
05-05-2024,Chennai,3260472,706640,86783,9,250.25,8.94,178033,Clothing,48,Female,Middle,6,186,2988.51
07-05-2024,Kolkata,1586012,193355,70055,2,509.51,98.85,398693,Electronics,20,Female,High,1,42,3535.49
14-09-2023,Kolkata,1217785,103147,15342,2,856.39,29.55,197230,Books,57,Blanks,High,8,975,1012.77
28-04-2025,Kolkata,9124902,945973,90734,8,507.27,72.99,198274,Clothing,27,Female,Middle,9,785,4689.71
16-11-2023,Kolkata,9298530,521864,47047,2,437.72,125.96,260917,Books,28,Blanks,Low,3,547,1748.09
27-01-2024,Bengaluru,2823983,496011,17359,1,999.92,99.53,835769,Electronics,42,Female,Low,2,831,2583.16
22-06-2024,Bengaluru,9974622,794956,80781,4,341.14,71.7,388885,Grocery,53,Blanks,High,6,893,4543.56
21-02-2024,Bengaluru,6180176,189357,40949,6,385.3,120.9,900490,Grocery,44,Blanks,Middle,8,558,3232.68
10-09-2024,Hyderabad,3510071,216966,86180,8,609.12,74.17,892913,Home,48,Blanks,Low,4,900,401.63
25-03-2024,Mumbai,1284728,149815,17389,3,83.35,139.59,331648,Books,51,Blanks,High,3,314,3942.18
04-12-2024,Kolkata,5563322,711519,68519,8,613.95,7.34,644151,Electronics,31,Male,Low,1,46,4357.87
15-10-2023,Kolkata,2412954,750065,66883,7,988.53,164.85,995124,Clothing,63,Male,Low,3,252,509.64
13-01-2024,Mumbai,9123228,526889,39233,3,602.18,187.84,344638,Home,47,Male,Low,1,716,3915.1
12-08-2024,Delhi,7050341,288287,79378,3,349.52,197.61,679558,Grocery,39,Female,Low,5,495,2147.77
03-01-2025,Bengaluru,2146453,870122,97492,8,469.89,176.24,335671,Home,66,Male,Low,8,660,3437.56
15-05-2024,Bengaluru,8394356,173767,56707,9,315.47,104.73,925446,Home,56,Male,High,8,764,4860.86
13-11-2023,Bengaluru,9888270,469772,50808,4,971.93,3.12,825487,Grocery,26,Blanks,Middle,4,545,3477.75
06-12-2024,Mumbai,1082825,992904,23339,1,816.71,119.55,434184,Home,66,Female,Low,6,249,871.16
07-09-2024,Bengaluru,3818637,123152,79346,4,598.56,60.54,733278,Grocery,59,Blanks,Low,3,162,2695.54
25-01-2025,Delhi,6215788,889392,32297,4,218.05,132.14,162767,Clothing,53,Blanks,Low,2,505,1957.54
03-03-2024,Bengaluru,9378946,279813,28565,1,185.9,63.59,990018,Clothing,69,Female,Middle,6,324,2299.17
24-08-2024,Delhi,1517261,106968,97546,3,982.65,41.27,920374,Books,33,Female,High,2,514,1181.98
12-07-2023,Chennai,1409623,245170,27668,8,549.27,58.18,171041,Home,60,Blanks,Middle,4,280,1065.74
25-12-2023,Mumbai,3920830,628845,46031,3,297.35,54.9,769146,Clothing,49,Male,Middle,8,841,4956.77
14-05-2024,Mumbai,3490096,732611,88525,1,229.08,77.26,704942,Grocery,42,Male,Middle,5,978,1547.73
08-02-2025,Hyderabad,3932025,347798,57552,9,227.46,68.71,785475,Electronics,47,Blanks,High,2,741,1985.93
05-08-2024,Mumbai,6554544,296213,77326,5,934.89,55.69,730709,Electronics,18,Blanks,High,2,449,4209.27
31-10-2023,Bengaluru,5295219,372870,39423,5,677.29,24.59,728913,Home,38,Female,High,1,800,4362.82
15-11-2023,Mumbai,6042509,181181,51297,5,456.33,179.37,164743,Clothing,59,Blanks,Middle,8,451,3517.42
06-06-2024,Chennai,8424613,563368,23308,9,146.85,108.17,312599,Home,20,Male,High,9,77,797.61
23-05-2024,Mumbai,1287236,360377,12247,3,864.31,24.77,347119,Grocery,38,Female,Low,4,837,3588.85
13-01-2024,Kolkata,8109839,696781,43404,3,333.4,171.34,200420,Books,60,Female,Middle,5,143,3847.34
10-10-2023,Hyderabad,4074664,924267,43824,9,641.51,110.74,830733,Books,32,Male,High,6,486,4599.49
30-05-2024,Mumbai,3899917,184593,42725,5,791.82,173.16,899137,Clothing,67,Female,High,8,928,267.18
03-10-2024,Kolkata,8098085,113355,36599,5,600.44,138.46,965708,Grocery,23,Male,Low,9,703,713.98
01-05-2024,Kolkata,6951723,945588,31228,4,577.45,166.13,878364,Clothing,53,Male,Middle,5,161,1193.04
27-07-2023,Bengaluru,8119000,842157,13642,6,429.8,9.73,805448,Electronics,36,Blanks,Low,2,531,2152.17
06-01-2025,Mumbai,2276855,808073,92004,7,800.25,50.52,122052,Grocery,39,Female,High,7,750,4295.9
20-11-2024,Mumbai,6741327,836763,17564,7,443.52,128.42,835620,Grocery,50,Male,Low,2,213,4503.21
29-02-2024,Bengaluru,1961367,722366,58366,1,720.31,137.01,639326,Books,48,Male,Middle,6,922,1387.88
13-12-2023,Hyderabad,5014275,383817,72918,9,104.08,18.82,465417,Clothing,21,Female,Middle,6,149,2274.67
01-11-2023,Chennai,4317531,157448,86167,3,851.43,192.26,688407,Grocery,37,Blanks,High,2,14,2181.59
17-02-2025,Mumbai,8239875,803413,73176,8,242.32,135.02,342194,Home,37,Blanks,High,9,798,4433.92
06-12-2023,Kolkata,9634343,983508,32390,9,163.66,127.01,317123,Grocery,33,Female,High,8,301,4447.4
10-02-2025,Hyderabad,7854142,945531,61943,1,551.17,166.63,212519,Home,34,Male,Middle,3,458,265.05
07-03-2025,Hyderabad,5385028,638748,19587,8,183.91,175.71,749659,Electronics,18,Female,Low,2,356,3439.2
22-10-2024,Chennai,5629477,240724,47469,5,193.52,111.68,684897,Clothing,38,Female,High,7,365,2642.08
28-02-2024,Mumbai,9683294,825606,63254,6,497.46,3.18,580908,Electronics,67,Male,High,3,405,777.31
28-10-2023,Kolkata,5789194,585760,94274,5,947.5,164.47,629824,Books,64,Female,High,9,999,2491.45
08-09-2023,Kolkata,4229449,207662,47063,9,265.38,69.29,924581,Clothing,33,Female,Low,5,845,3173.31
07-12-2024,Bengaluru,8143051,502204,36225,2,344.98,144.3,601450,Clothing,42,Male,Low,5,436,1488.11
19-03-2024,Delhi,3635197,821907,16421,8,952.75,109.59,458374,Clothing,39,Blanks,Low,8,596,3460.61
12-08-2024,Mumbai,1082749,662266,55239,7,242.15,117.6,110745,Books,68,Blanks,High,9,358,1900.15
15-04-2025,Kolkata,3429038,695683,87800,4,408.77,174.07,639783,Home,68,Blanks,Middle,2,521,3791.13
23-05-2024,Chennai,4504369,547942,77851,4,202.51,31.5,312386,Home,44,Blanks,High,8,628,3853.5
19-12-2023,Chennai,6677016,998847,90184,9,704.05,87.42,374604,Clothing,22,Male,Middle,2,935,1129.63
10-10-2023,Bengaluru,2480299,587984,39135,2,586.17,38.14,979073,Clothing,46,Female,High,8,382,2586.76
08-06-2024,Hyderabad,4515457,242700,50943,9,862.95,91.4,924008,Books,23,Male,High,5,671,1936.01
